DATE_WEEK_START,VOLUME,FORECAST,STD,L95,U95,RESIDUAL
2021-02-07,,3865.6004902,1006.4525113,1892.9898159,5838.2111646,
2021-02-14,,3917.0874192,1007.4183358,1942.5837635,5891.5910748,
2021-02-21,,3956.4237853,1007.9816661,1980.8160226,5932.0315479,
2021-02-28,,3986.4770382,1008.3103402,2010.2250863,5962.7289902,
2021-03-07,,4009.4379292,1008.5021398,2032.8100568,5986.0658015,
2021-03-14,,4026.980207,1008.6140777,2050.1329405,6003.8274735,
2021-03-21,,4040.3826273,1008.6794108,2063.4073103,6017.3579443,
2021-03-28,,4050.6221682,1008.7175441,2073.5721111,6027.6722253,
2021-04-04,,4058.4452475,1008.7398022,2081.3515654,6035.5389295,
2021-04-11,,4064.4221336,1008.7527941,2087.3029878,6041.5412794,
2021-04-18,,4068.9885155,1008.7603775,2091.8545065,6046.1225245,
2021-04-25,,4072.4772625,1008.764804,2095.3345779,6049.6199472,
2021-05-02,,4075.1426892,1008.7673877,2097.9949405,6052.2904379,
2021-05-09,,4077.1790933,1008.7688959,2100.0283887,6054.3297979,
2021-05-16,,4078.7349201,1008.7697762,2101.5824901,6055.8873501,
2021-05-23,,4079.9235823,1008.77029,2102.7701452,6057.0770194,
2021-05-30,,4080.8317284,1008.7705899,2103.6777035,6057.9857534,
2021-06-06,,4081.5255583,1008.770765,2104.3711902,6058.6799264,
2021-06-13,,4082.055649,1008.7708672,2104.9010806,6059.2102174,
2021-06-20,,4082.460642,1008.7709269,2105.3059567,6059.6153273,
2021-06-27,,4082.7700594,1008.7709617,2105.6153058,6059.9248129,
2021-07-04,,4083.0064564,1008.770982,2105.851663,6060.1612498,
2021-07-11,,4083.1870653,1008.7709939,2106.0322487,6060.341882,
2021-07-18,,4083.3250518,1008.7710008,2106.1702216,6060.479882,
2021-07-25,,4083.4304744,1008.7710048,2106.2756363,6060.5853125,
2021-08-01,,4083.511018,1008.7710072,2106.3561752,6060.6658607,
